time,funding
2024-02-12 00:00:00+00:00,0.0001
2024-02-12 08:00:00+00:00,0.0001
2024-02-12 16:00:00+00:00,0.0001
2024-02-13 00:00:00+00:00,0.0001
2024-02-13 08:00:00+00:00,0.0001
2024-02-13 16:00:00+00:00,0.0001
2024-02-14 00:00:00+00:00,0.0001
2024-02-14 08:00:00+00:00,0.0001
2024-02-14 16:00:00+00:00,0.0001
2024-02-15 00:00:00+00:00,0.0001
2024-02-15 08:00:00+00:00,0.00019699
2024-02-15 16:00:00+00:00,0.0001
2024-02-16 00:00:00+00:00,0.00011116
2024-02-16 08:00:00+00:00,0.00023432
2024-02-16 16:00:00+00:00,0.00018857
2024-02-17 00:00:00+00:00,0.0001
2024-02-17 08:00:00+00:00,0.00025284
2024-02-17 16:00:00+00:00,0.00022385
2024-02-18 00:00:00+00:00,0.00021028
2024-02-18 08:00:00+00:00,0.0001226
2024-02-18 16:00:00+00:00,0.00020652
2024-02-19 00:00:00+00:00,0.00013319
2024-02-19 08:00:00+00:00,0.00024621
2024-02-19 16:00:00+00:00,0.00020913
2024-02-20 00:00:00+00:00,0.00034029
2024-02-20 08:00:00+00:00,0.00032007
2024-02-20 16:00:00+00:00,0.00027755
2024-02-21 00:00:00+00:00,0.00017625
2024-02-21 08:00:00+00:00,0.00020538
2024-02-21 16:00:00+00:00,0.00014211
2024-02-22 00:00:00.001000+00:00,0.00014587
2024-02-22 08:00:00.001000+00:00,0.0002563
2024-02-22 16:00:00+00:00,0.00026086
2024-02-23 00:00:00+00:00,0.00025905
2024-02-23 08:00:00+00:00,0.00028724
2024-02-23 16:00:00+00:00,0.0002306
2024-02-24 00:00:00+00:00,0.00038889
2024-02-24 08:00:00.001000+00:00,0.00024246
2024-02-24 16:00:00+00:00,0.00029755
2024-02-25 00:00:00.001000+00:00,0.00031568
2024-02-25 08:00:00+00:00,0.00040906
2024-02-25 16:00:00+00:00,0.0003558
2024-02-26 00:00:00+00:00,0.00051558
2024-02-26 08:00:00+00:00,0.00043205
2024-02-26 16:00:00+00:00,0.00037503
2024-02-27 00:00:00+00:00,0.00033937
2024-02-27 08:00:00+00:00,0.00060713
2024-02-27 16:00:00+00:00,0.00042936
2024-02-28 00:00:00+00:00,0.00041938
2024-02-28 08:00:00+00:00,0.00040882
2024-02-28 16:00:00+00:00,0.00055255
2024-02-29 00:00:00+00:00,0.00052433
2024-02-29 08:00:00+00:00,0.00078669
2024-02-29 16:00:00+00:00,0.00062875
2024-03-01 00:00:00+00:00,0.00059693
2024-03-01 08:00:00+00:00,0.00045891
2024-03-01 16:00:00+00:00,0.0004645
2024-03-02 00:00:00+00:00,0.00062931
2024-03-02 08:00:00.001000+00:00,0.0007815
2024-03-02 16:00:00+00:00,0.00049678
2024-03-03 00:00:00+00:00,0.00068391
2024-03-03 08:00:00+00:00,0.00066494
2024-03-03 16:00:00+00:00,0.00050923
2024-03-04 00:00:00+00:00,0.00044319
2024-03-04 08:00:00+00:00,0.00058008
2024-03-04 16:00:00+00:00,0.00057363
2024-03-05 00:00:00+00:00,0.00044411
2024-03-05 08:00:00+00:00,0.00119001
2024-03-05 16:00:00+00:00,0.00072138
2024-03-06 00:00:00+00:00,0.00013146
2024-03-06 08:00:00.001000+00:00,0.0001723
2024-03-06 16:00:00+00:00,0.00035647
2024-03-07 00:00:00+00:00,0.00020608
2024-03-07 08:00:00+00:00,0.00031016
2024-03-07 16:00:00+00:00,0.00028582
2024-03-08 00:00:00+00:00,0.00036634
2024-03-08 08:00:00+00:00,0.00033971
2024-03-08 16:00:00+00:00,0.00034096
2024-03-09 00:00:00+00:00,0.00024645
2024-03-09 08:00:00.001000+00:00,0.00040596
2024-03-09 16:00:00+00:00,0.00063387
2024-03-10 00:00:00+00:00,0.00056987
2024-03-10 08:00:00+00:00,0.00065248
2024-03-10 16:00:00+00:00,0.00043075
2024-03-11 00:00:00+00:00,0.00047694
2024-03-11 08:00:00+00:00,0.00054971
2024-03-11 16:00:00+00:00,0.00051571
2024-03-12 00:00:00+00:00,0.00068594
2024-03-12 08:00:00+00:00,0.00053315
2024-03-12 16:00:00+00:00,0.0005042
2024-03-13 00:00:00+00:00,0.00048949
2024-03-13 08:00:00.001000+00:00,0.00056984
2024-03-13 16:00:00+00:00,0.0005247
2024-03-14 00:00:00.001000+00:00,0.00044574
2024-03-14 08:00:00+00:00,0.00059281
2024-03-14 16:00:00+00:00,0.00050703
2024-03-15 00:00:00+00:00,0.00053181
2024-03-15 08:00:00+00:00,0.00016868
2024-03-15 16:00:00+00:00,0.00014718
2024-03-16 00:00:00+00:00,0.00020885
2024-03-16 08:00:00+00:00,0.0002492
2024-03-16 16:00:00+00:00,0.00014836
2024-03-17 00:00:00+00:00,0.0001
