time,open,high,low,close,volume
2017-05-10 03:00:00,1718.900000,1732.300000,1710.200000,1727.700000,155.904000
2017-05-10 04:00:00,1728.600000,1733.800000,1718.700000,1728.300000,92.991500
2017-05-10 05:00:00,1728.100000,1736.800000,1718.800000,1734.700000,47.337800
2017-05-10 10:00:00,1728.300000,1736.800000,1719.300000,1725.000000,242.995900
2017-05-10 11:00:00,1725.400000,1751.100000,1723.800000,1746.900000,206.258000
2017-05-10 12:00:00,1747.100000,1752.800000,1726.800000,1737.300000,318.863100
2017-05-10 13:00:00,1737.300000,1749.500000,1727.900000,1746.400000,256.976600
2017-05-10 14:00:00,1743.700000,1753.100000,1742.900000,1747.800000,135.913100
2017-05-10 15:00:00,1747.800000,1766.200000,1736.000000,1751.900000,81.740500
2017-05-11 06:00:00,1779.700000,1795.500000,1775.600000,1784.500000,119.149100
2017-05-11 07:00:00,1784.800000,1813.500000,1783.500000,1800.800000,67.687900
2017-05-11 08:00:00,1810.100000,1840.000000,1799.900000,1835.300000,93.414700
2017-05-11 10:00:00,1836.600000,1881.900000,1836.400000,1872.100000,95.029700
2017-05-11 11:00:00,1870.800000,1886.100000,1847.700000,1864.000000,131.566500
2017-05-11 12:00:00,1864.000000,1884.000000,1857.400000,1876.500000,136.304300
2017-05-11 13:00:00,1880.000000,1880.000000,1856.400000,1858.600000,249.601200
2017-05-11 14:00:00,1859.000000,1866.000000,1826.400000,1865.900000,150.752000
2017-05-11 15:00:00,1865.600000,1868.400000,1824.800000,1844.300000,113.499100
2017-05-11 16:00:00,1844.400000,1851.100000,1833.600000,1844.600000,74.138800
2017-05-11 17:00:00,1844.600000,1853.000000,1844.100000,1848.000000,76.891700
2017-05-11 18:00:00,1848.100000,1859.200000,1846.200000,1858.500000,50.557600
2017-05-11 19:00:00,1858.700000,1865.000000,1856.700000,1864.800000,105.449300
2017-05-11 20:00:00,1864.900000,1865.100000,1850.100000,1853.800000,151.793900
2017-05-12 02:00:00,1829.700000,1829.700000,1829.700000,1829.700000,0.008400
2017-05-12 07:00:00,1799.100000,1799.900000,1756.400000,1757.400000,230.681500
2017-05-12 08:00:00,1757.600000,1765.900000,1732.900000,1763.900000,178.655700
2017-05-12 09:00:00,1763.800000,1798.500000,1762.300000,1787.100000,201.639300
2017-05-12 10:00:00,1787.300000,1791.100000,1780.700000,1785.300000,269.001700
2017-05-12 11:00:00,1785.200000,1796.100000,1782.000000,1795.900000,94.647800
2017-05-12 12:00:00,1795.200000,1820.000000,1794.800000,1820.000000,101.006600
2017-05-12 13:00:00,1820.000000,1824.000000,1805.200000,1812.400000,150.850700
2017-05-12 14:00:00,1812.400000,1820.000000,1803.200000,1813.100000,125.931500
2017-05-12 15:00:00,1813.000000,1815.200000,1780.200000,1799.700000,135.963700
2017-05-12 16:00:00,1799.700000,1800.700000,1758.300000,1768.000000,159.375100
2017-05-12 17:00:00,1763.600000,1781.300000,1761.600000,1775.700000,144.848300
2017-05-12 19:00:00,1750.700000,1765.100000,1745.800000,1764.800000,180.867000
2017-05-12 21:00:00,1760.400000,1760.400000,1732.000000,1732.700000,171.197400
2017-05-12 22:00:00,1732.800000,1732.800000,1650.700000,1673.900000,183.363300
2017-05-12 23:00:00,1673.500000,1721.000000,1669.600000,1690.800000,216.913600
2017-05-15 03:00:00,1793.600000,1801.900000,1783.600000,1789.300000,107.875600
2017-05-15 04:00:00,1789.700000,1800.600000,1772.900000,1787.200000,118.794500
2017-05-15 05:00:00,1786.100000,1790.900000,1771.600000,1776.800000,108.303400
2017-05-15 06:00:00,1777.000000,1794.100000,1769.900000,1776.300000,118.943500
2017-05-15 07:00:00,1782.500000,1782.500000,1738.400000,1754.400000,115.670500
2017-05-15 08:00:00,1753.100000,1768.700000,1740.800000,1755.800000,161.659700
2017-05-15 09:00:00,1756.800000,1772.900000,1748.800000,1765.100000,85.681900
2017-05-15 10:00:00,1765.100000,1772.000000,1743.300000,1754.300000,114.168200
2017-05-15 11:00:00,1754.400000,1757.200000,1711.300000,1726.200000,138.472700
2017-05-17 03:00:00,1779.400000,1784.000000,1766.900000,1780.400000,161.193500
2017-05-17 04:00:00,1780.600000,1781.700000,1749.500000,1755.100000,170.193600
2017-05-17 05:00:00,1755.600000,1788.500000,1743.100000,1779.600000,183.743900
2017-05-17 06:00:00,1780.000000,1811.800000,1778.600000,1806.800000,153.483200
2017-05-17 07:00:00,1807.000000,1826.100000,1799.000000,1813.100000,126.769000
2017-05-17 08:00:00,1813.100000,1830.000000,1803.600000,1825.000000,158.202100
2017-05-17 09:00:00,1829.000000,1840.300000,1817.000000,1827.900000,118.737800
2017-05-17 10:00:00,1827.900000,1830.400000,1803.700000,1819.400000,114.129800
2017-05-17 11:00:00,1819.200000,1828.800000,1812.600000,1816.900000,127.711900
2017-05-17 12:00:00,1816.700000,1838.400000,1811.500000,1834.200000,93.235500
2017-05-17 13:00:00,1834.900000,1840.500000,1827.500000,1840.000000,121.322000
2017-05-17 14:00:00,1840.000000,1840.000000,1815.700000,1818.700000,127.771100
2017-05-17 15:00:00,1816.100000,1835.900000,1815.200000,1828.700000,117.349300
2017-05-17 16:00:00,1828.700000,1845.000000,1824.700000,1831.200000,124.579700
2017-05-17 17:00:00,1835.000000,1853.100000,1827.300000,1834.900000,228.479800
2017-05-17 18:00:00,1834.900000,1848.300000,1823.300000,1833.900000,270.879800
2017-05-17 19:00:00,1833.900000,1843.000000,1823.400000,1833.900000,299.000400
2017-05-17 20:00:00,1833.900000,1847.100000,1806.100000,1817.800000,173.085500
2017-05-17 21:00:00,1818.000000,1833.600000,1806.100000,1824.600000,234.982700
2017-05-17 22:00:00,1824.600000,1831.300000,1811.200000,1822.000000,251.429900
2017-05-17 23:00:00,1822.000000,1828.700000,1796.800000,1816.700000,239.051100
2017-05-18 00:00:00,1812.000000,1831.300000,1795.300000,1800.600000,179.555100
2017-05-18 01:00:00,1800.600000,1826.100000,1793.600000,1815.400000,110.744300
2017-05-18 02:00:00,1815.600000,1826.900000,1799.200000,1812.900000,215.175500
2017-05-19 03:00:00,1896.700000,1922.500000,1890.900000,1910.800000,200.969100
2017-05-19 04:00:00,1911.200000,1916.600000,1888.700000,1897.000000,138.207100
2017-05-19 05:00:00,1896.700000,1904.000000,1852.200000,1890.700000,82.976900
2017-05-19 06:00:00,1890.600000,1916.800000,1890.400000,1906.100000,62.214800
2017-05-19 07:00:00,1906.500000,1918.400000,1887.200000,1916.600000,69.692500
2017-05-19 08:00:00,1916.600000,1929.700000,1908.500000,1920.200000,84.743000
2017-05-19 15:00:00,1944.400000,1952.100000,1927.700000,1951.500000,95.671700
2017-05-19 16:00:00,1952.200000,1960.000000,1942.300000,1948.300000,85.792200
2017-05-19 17:00:00,1948.500000,1961.600000,1946.900000,1951.500000,104.701200
2017-05-19 18:00:00,1951.000000,1957.000000,1939.100000,1945.700000,74.886700
2017-05-19 19:00:00,1946.200000,1948.200000,1876.600000,1933.600000,66.217700
2017-05-19 20:00:00,1933.700000,1935.800000,1919.800000,1924.600000,52.280000
2017-05-19 21:00:00,1925.200000,1930.900000,1900.500000,1914.600000,95.952500
2017-05-19 22:00:00,1914.000000,1934.000000,1913.500000,1934.000000,60.010900
2017-05-19 23:00:00,1934.000000,1939.800000,1926.000000,1937.800000,83.743700
2017-05-23 03:00:00,2104.600000,2154.200000,2101.300000,2142.100000,79.278200
2017-05-23 04:00:00,2142.400000,2181.100000,2117.500000,2152.700000,60.928600
2017-05-23 05:00:00,2152.700000,2156.500000,2100.400000,2156.300000,106.806400
2017-05-23 06:00:00,2156.300000,2174.300000,2130.800000,2170.000000,73.298600
2017-05-23 07:00:00,2170.000000,2202.800000,2136.900000,2192.900000,66.348100
2017-05-23 08:00:00,2191.400000,2209.100000,2158.800000,2190.000000,62.248000
2017-05-23 09:00:00,2189.400000,2203.700000,2122.400000,2159.600000,66.998700
2017-05-23 10:00:00,2151.200000,2191.100000,2144.500000,2180.600000,69.703600
2017-05-23 11:00:00,2180.700000,2187.200000,2139.200000,2170.200000,96.669200
2017-05-23 12:00:00,2170.100000,2180.200000,2113.100000,2148.200000,177.807400
2017-05-23 13:00:00,2149.000000,2208.000000,2142.400000,2204.100000,139.778200
2017-05-23 14:00:00,2204.100000,2238.800000,2169.500000,2215.600000,100.189800
2017-05-23 15:00:00,2215.600000,2233.800000,2181.700000,2227.800000,66.924600
2017-05-23 16:00:00,2227.700000,2248.200000,2177.200000,2227.900000,188.385500
2017-05-23 17:00:00,2227.900000,2258.900000,2194.600000,2230.400000,145.640500
2017-05-23 18:00:00,2229.700000,2262.400000,2214.700000,2241.500000,146.334900
2017-05-23 19:00:00,2240.300000,2266.500000,2174.500000,2185.100000,152.889900
2017-05-23 20:00:00,2185.600000,2244.800000,2173.200000,2223.200000,125.927300
2017-05-23 21:00:00,2223.100000,2269.600000,2199.400000,2229.000000,123.300400
2017-05-23 22:00:00,2228.800000,2252.500000,2216.000000,2233.100000,99.825800
2017-05-23 23:00:00,2233.400000,2253.900000,2201.600000,2215.400000,86.237000
2017-05-24 00:00:00,2233.000000,2240.900000,2190.400000,2225.800000,58.057100
2017-05-24 01:00:00,2225.800000,2258.000000,2222.000000,2246.500000,50.540000
2017-05-24 02:00:00,2246.800000,2265.000000,2229.400000,2255.400000,99.785200
2017-05-29 00:00:00,2117.100000,2221.700000,2089.700000,2193.600000,89.860000
2017-05-29 01:00:00,2193.800000,2241.500000,2151.500000,2174.200000,118.531000
2017-05-29 02:00:00,2174.200000,2248.300000,2169.900000,2180.200000,130.223100
2017-05-31 03:00:00,2191.400000,2240.500000,2177.800000,2232.200000,238.407500
2017-05-31 04:00:00,2232.200000,2241.100000,2180.600000,2215.200000,246.502800
2017-05-31 05:00:00,2215.200000,2240.100000,2164.700000,2237.700000,283.132600
2017-05-31 06:00:00,2237.700000,2244.100000,2172.400000,2184.400000,215.697300
2017-05-31 07:00:00,2184.700000,2211.800000,2147.500000,2204.500000,169.555900
2017-05-31 08:00:00,2204.500000,2226.400000,2168.800000,2226.400000,235.958300
2017-05-31 09:00:00,2226.000000,2242.000000,2200.200000,2241.900000,182.481100
2017-05-31 10:00:00,2241.900000,2254.100000,2198.100000,2224.500000,205.887500
2017-05-31 11:00:00,2224.800000,2233.900000,2199.500000,2211.200000,344.148100
2017-05-31 12:00:00,2211.300000,2227.700000,2192.900000,2227.600000,263.485700
2017-05-31 13:00:00,2227.600000,2248.900000,2219.000000,2244.900000,172.560500
2017-05-31 14:00:00,2244.800000,2253.200000,2224.000000,2238.800000,293.000600
2017-05-31 15:00:00,2239.300000,2243.600000,2199.200000,2209.000000,248.111100
2017-05-31 16:00:00,2209.300000,2225.000000,2202.300000,2222.300000,142.746800
2017-05-31 17:00:00,2222.400000,2239.900000,2217.100000,2229.700000,138.321300
2017-05-31 18:00:00,2230.100000,2304.200000,2229.500000,2277.500000,135.789800
2017-05-31 19:00:00,2286.000000,2316.800000,2275.800000,2297.300000,150.568400
2017-05-31 20:00:00,2297.200000,2332.100000,2294.300000,2330.700000,175.622500
2017-05-31 21:00:00,2330.700000,2335.700000,2311.600000,2322.500000,176.185200
2017-05-31 22:00:00,2322.300000,2322.800000,2273.800000,2296.000000,176.892500
2017-05-31 23:00:00,2295.900000,2300.900000,2285.100000,2285.300000,218.000100
2017-06-01 00:00:00,2285.200000,2294.600000,2276.600000,2283.600000,262.411700
2017-06-01 01:00:00,2283.500000,2308.700000,2280.300000,2304.900000,124.295500
2017-06-01 02:00:00,2304.800000,2317.000000,2283.600000,2303.400000,111.987300
2017-06-05 00:00:00,2505.100000,2525.900000,2503.100000,2511.200000,38.250000
2017-06-05 01:00:00,2510.300000,2524.900000,2500.800000,2524.100000,50.499200
2017-06-05 02:00:00,2523.600000,2536.900000,2517.500000,2523.100000,130.552400
2017-06-05 03:00:00,2523.500000,2547.400000,2518.200000,2546.800000,62.980100
2017-06-05 04:00:00,2545.400000,2565.500000,2544.800000,2557.000000,106.645000
2017-06-05 05:00:00,2557.300000,2567.100000,2553.500000,2564.600000,104.044600
2017-06-05 06:00:00,2564.600000,2589.300000,2561.700000,2583.700000,109.322100
2017-06-05 07:00:00,2584.000000,2591.400000,2573.700000,2580.200000,135.966200
2017-06-05 08:00:00,2579.500000,2584.400000,2558.700000,2565.200000,145.607900
2017-06-05 14:00:00,2589.200000,2590.200000,2588.300000,2588.300000,0.114000
2017-06-05 15:00:00,2588.100000,2594.400000,2569.000000,2584.600000,194.483600
2017-06-05 16:00:00,2585.000000,2588.600000,2577.100000,2585.900000,215.930900
2017-06-05 17:00:00,2586.200000,2604.900000,2577.900000,2599.000000,103.384700
2017-06-05 18:00:00,2599.600000,2620.100000,2598.300000,2611.400000,93.492800
2017-06-05 19:00:00,2611.000000,2614.300000,2595.900000,2597.800000,202.404700
2017-06-05 20:00:00,2597.700000,2629.100000,2596.600000,2624.500000,114.303900
2017-06-07 03:00:00,2868.800000,2881.600000,2827.300000,2827.400000,97.973900
2017-06-07 04:00:00,2827.800000,2858.700000,2803.900000,2845.100000,142.660800
2017-06-07 05:00:00,2845.300000,2875.100000,2820.600000,2871.500000,154.682600
2017-06-07 06:00:00,2871.900000,2878.600000,2842.100000,2847.400000,140.422000
2017-06-07 07:00:00,2860.700000,2873.300000,2826.700000,2859.600000,107.913900
2017-06-07 08:00:00,2860.000000,2871.900000,2841.200000,2858.200000,175.072500
2017-06-07 09:00:00,2858.000000,2860.600000,2782.200000,2814.300000,147.008400
